geography_level,msa,msa_code,msa_mapping_method,msa_mapping_status,docs/zip_to_msa.doc,source_economic_file,source_geoid_file,year,month,day_endofweek,cityid,merchants_all,revenue_all,week_end_sunday,week_start_monday,countyfips,countyfips_str,cityname,stateabbrev,statename,statefips,lat,lon,city_pop2019,statefips_str,countyname,cz,czname,county_pop2019,has_game,game_count,completed_game_count,playoff_game_count,neutral_site_game_count,attendance_sum,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,joined_game_ids,join_key_cityid,join_key_week_start_monday,join_level,join_warning,event_msa,event_msa_code,event_msa_block_id,event_msa_block_compact_id,event_msa_region,event_msa_pop_size_bin,event_msa_urban_rural,event_msa_recommended_for_matching,block_join_warning
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,38,0.0293,-0.314,2021-10-31,2021-10-25,,,Miami,FL,Florida,12,25.76,-80.19,2716940,12,,,,,1,4,4,0,0,39200.0,0,2,0,2,NBA:401359869|NHL:2021020085|NHL:2021020097|NBA:401359897,38,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,39,-0.0383,-0.0135,2021-10-31,2021-10-25,,,Raleigh,NC,North Carolina,37,35.78,-78.64,1111761,37,,,,,1,4,4,0,0,0.0,0,0,0,4,NHL:2021020087|NHL:2021020104|NHL:2021020114|NHL:2021020128,39,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Raleigh-Cary, NC",39580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,40,-0.0813,0.341,2021-10-31,2021-10-25,,,Omaha,NE,Nebraska,31,41.25,-96.0,571327,31,,,,,0,0,0,0,0,0.0,0,0,0,0,,40,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,41,-0.0691,-0.362,2021-10-31,2021-10-25,,,Oakland,CA,California,6,37.8,-122.27,1671329,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,41,2021-10-25,city_week,no_matching_city_week_game,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,42,-0.123,0.0483,2021-10-31,2021-10-25,,,Minneapolis,MN,Minnesota,27,44.98,-93.27,1265843,27,,,,,1,3,3,0,0,31571.0,0,2,1,0,NBA:401359871|NBA:401359911|NFL:2021_08_DAL_MIN,42,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,43,0.0588,-0.0672,2021-10-31,2021-10-25,,,Tampa,FL,Florida,12,27.95,-82.46,1471968,12,,,,,1,1,1,0,0,0.0,0,0,0,1,NHL:2021020102,43,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Tampa-St. Petersburg-Clearwater, FL",45300,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,44,0.0294,-0.17,2021-10-31,2021-10-25,,,New Orleans,LA,Louisiana,22,29.95,-90.07,390144,22,,,,,1,4,4,0,0,49556.0,0,3,1,0,NBA:401359883|NBA:401359898|NBA:401359904|NFL:2021_08_TB_NO,44,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New Orleans-Metairie, LA",35380,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,45,-0.0667,0.201,2021-10-31,2021-10-25,,,Wichita,KS,Kansas,20,37.69,-97.34,516042,20,,,,,0,0,0,0,0,0.0,0,0,0,0,,45,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,46,-0.0201,0.362,2021-10-31,2021-10-25,,,Cleveland,OH,Ohio,39,41.5,-81.69,1235072,39,,,,,1,1,1,0,0,0.0,0,0,1,0,NFL:2021_08_PIT_CLE,46,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Cleveland, OH",17410,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,47,-0.16,-0.303,2021-10-31,2021-10-25,,,Bakersfield,CA,California,6,35.37,-119.02,900202,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,47,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,48,-0.0145,0.0651,2021-10-31,2021-10-25,,,Honolulu,HI,Hawaii,15,21.31,-157.86,974563,15,,,,,0,0,0,0,0,0.0,0,0,0,0,,48,2021-10-25,city_week,no_matching_city_week_game,"Urban Honolulu, HI",46520,west|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,west,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,49,-0.0966,0.223,2021-10-31,2021-10-25,,,Boise,ID,Idaho,16,43.62,-116.2,481587,16,,,,,0,0,0,0,0,0.0,0,0,0,0,,49,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,50,0.0528,-0.024,2021-10-31,2021-10-25,,,Salt Lake City,UT,Utah,49,40.76,-111.89,1160437,49,,,,,1,1,1,0,0,18306.0,0,1,0,0,NBA:401359878,50,2021-10-25,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Salt Lake City-Murray, UT",41620,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,51,-0.0753,-0.183,2021-10-31,2021-10-25,,,Virginia Beach,VA,Virginia,51,36.85,-75.98,449974,51,,,,,0,0,0,0,0,0.0,0,0,0,0,,51,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,52,0.0578,0.717,2021-10-31,2021-10-25,,,Colorado Springs,CO,Colorado,8,38.83,-104.82,720403,08,,,,,0,0,0,0,0,0.0,0,0,0,0,,52,2021-10-25,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,10,31,53,0.0291,-0.353,2021-10-31,2021-10-25,,,Tulsa,OK,Oklahoma,40,36.15,-95.99,651552,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,53,2021-10-25,city_week,no_matching_city_week_game,"Tulsa, OK",46140,south|mega|medium_metro_proxy|economic_unknown|svi_unknown,mega|medium_metro_proxy|service_unknown|svi_unknown,south,mega,medium_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,1,-0.0267,-0.0951,2021-11-07,2021-11-01,,,Los Angeles,CA,California,6,34.05,-118.24,10039107,06,,,,,1,7,7,0,0,68164.0,0,4,1,2,NBA:401359917|NBA:401359926|NBA:401359931|NHL:2021020147|NBA:401359947|NHL:2021020161|NFL:2021_09_TEN_LA,1,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Los Angeles-Long Beach-Anaheim, CA",31080,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,2,0.108,0.0987,2021-11-07,2021-11-01,,,New York City,NY,New York,36,40.71,-74.01,8336817,36,,,,,1,4,4,0,0,52891.0,0,3,1,0,NBA:401359923|NBA:401359937|NBA:401359964|NFL:2021_09_LV_NYG,2,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"New York-Newark-Jersey City, NY-NJ",35620,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,3,-0.108,0.14,2021-11-07,2021-11-01,,,Chicago,IL,Illinois,17,41.88,-87.63,5150233,17,,,,,1,3,3,0,0,20936.0,0,1,0,2,NHL:2021020133|NHL:2021020144|NBA:401359959,3,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Chicago-Naperville-Elgin, IL-IN",16980,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,4,0.0702,0.157,2021-11-07,2021-11-01,,,Houston,TX,Texas,48,29.76,-95.37,4713325,48,,,,,1,1,1,1,0,42868.0,1,0,0,0,MLB:HOU202111020,4,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Houston-Pasadena-The Woodlands, TX",26420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,5,0.0825,-0.00437,2021-11-07,2021-11-01,,,Phoenix,AZ,Arizona,4,33.45,-112.07,4485414,04,,,,,1,3,3,0,0,44793.0,0,3,0,0,NBA:401359930|NBA:401359946|NBA:401359961,5,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Phoenix-Mesa-Chandler, AZ",38060,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,6,-0.0964,-0.182,2021-11-07,2021-11-01,,,San Diego,CA,California,6,32.72,-117.16,3338330,06,,,,,0,0,0,0,0,0.0,0,0,0,0,,6,2021-11-01,city_week,no_matching_city_week_game,"San Diego-Chula Vista-Carlsbad, CA",41740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,7,-0.00317,-0.0229,2021-11-07,2021-11-01,,,Dallas,TX,Texas,48,32.78,-96.8,2635516,48,,,,,1,3,3,0,0,39307.0,0,2,1,0,NBA:401359928|NBA:401359960|NFL:2021_09_DEN_DAL,7,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,8,-0.164,0.0481,2021-11-07,2021-11-01,,,Las Vegas,NV,Nevada,32,36.17,-115.14,2266715,32,,,,,0,0,0,0,0,0.0,0,0,0,0,,8,2021-11-01,city_week,no_matching_city_week_game,"Las Vegas-Henderson-North Las Vegas, NV",29820,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,9,-0.132,-0.0893,2021-11-07,2021-11-01,,,Seattle,WA,Washington,53,47.61,-122.33,2252782,53,,,,,1,2,2,0,0,0.0,0,0,0,2,NHL:2021020131|NHL:2021020156,9,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Seattle-Tacoma-Bellevue, WA",42660,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,10,-0.0579,0.242,2021-11-07,2021-11-01,,,Fort Worth,TX,Texas,48,32.76,-97.33,2102515,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,10,2021-11-01,city_week,no_matching_city_week_game,"Dallas-Fort Worth-Arlington, TX",19100,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,11,0.06,-0.0915,2021-11-07,2021-11-01,,,San Antonio,TX,Texas,48,29.42,-98.49,2003554,48,,,,,1,1,1,0,0,16356.0,0,1,0,0,NBA:401359940,11,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Antonio-New Braunfels, TX",41700,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,12,-0.00587,-0.041,2021-11-07,2021-11-01,,,San Jose,CA,California,6,37.34,-121.89,1927852,06,,,,,1,3,3,0,0,0.0,0,0,0,3,NHL:2021020143|NHL:2021020155|NHL:2021020173,12,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Jose-Sunnyvale-Santa Clara, CA",41940,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,13,0.158,0.916,2021-11-07,2021-11-01,,,Detroit,MI,Michigan,26,42.33,-83.05,1749343,26,,,,,1,4,4,0,0,32191.0,0,3,0,1,NBA:401359927|NBA:401359943|NBA:401359948|NHL:2021020174,13,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Detroit-Warren-Dearborn, MI",19820,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,14,-0.0334,0.0624,2021-11-07,2021-11-01,,,Philadelphia,PA,Pennsylvania,42,39.95,-75.17,1584064,42,,,,,1,4,4,0,0,40553.0,0,2,1,1,NBA:401359920|NHL:2021020137|NBA:401359935|NFL:2021_09_LAC_PHI,14,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,15,0.106,-0.0966,2021-11-07,2021-11-01,,,Columbus,OH,Ohio,39,39.96,-83.0,1316756,39,,,,,1,1,1,0,0,0.0,0,0,0,1,NHL:2021020169,15,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Columbus, OH",18140,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,16,0.0856,0.125,2021-11-07,2021-11-01,,,Austin,TX,Texas,48,30.27,-97.74,1273954,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,16,2021-11-01,city_week,no_matching_city_week_game,"Austin-Round Rock-San Marcos, TX",12420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,17,0.0573,0.149,2021-11-07,2021-11-01,,,Charlotte,NC,North Carolina,37,35.23,-80.84,1110356,37,,,,,1,2,2,0,0,13889.0,0,1,1,0,NBA:401359918|NFL:2021_09_NE_CAR,17,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Charlotte-Concord-Gastonia, NC-SC",16740,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,18,0.0311,0.414,2021-11-07,2021-11-01,,,Indianapolis,IN,Indiana,18,39.77,-86.16,964582,18,,,,,1,3,3,0,0,21834.0,0,2,1,0,NBA:401359919|NBA:401359933|NFL:2021_09_NYJ_IND,18,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Indianapolis-Carmel-Greenwood, IN",26900,midwest|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,midwest,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,19,0.00996,0.449,2021-11-07,2021-11-01,,,Jacksonville,FL,Florida,12,30.33,-81.66,957755,12,,,,,1,1,1,0,0,0.0,0,0,1,0,NFL:2021_09_BUF_JAX,19,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Jacksonville, FL",27260,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,20,-0.0439,0.124,2021-11-07,2021-11-01,,,Memphis,TN,Tennessee,47,35.15,-90.05,937166,47,,,,,1,2,2,0,0,25660.0,0,2,0,0,NBA:401359924|NBA:401359938,20,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Memphis, TN-MS-AR",32820,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,21,-0.187,-0.66,2021-11-07,2021-11-01,,,San Francisco,CA,California,6,37.77,-122.42,881549,06,,,,,1,3,3,0,0,36128.0,0,2,1,0,NBA:401359941|NBA:401359954|NFL:2021_09_ARI_SF,21,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"San Francisco-Oakland-Fremont, CA",41860,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,22,-0.134,-0.0229,2021-11-07,2021-11-01,,,El Paso,TX,Texas,48,31.78,-106.44,839238,48,,,,,0,0,0,0,0,0.0,0,0,0,0,,22,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,23,0.0499,-0.0774,2021-11-07,2021-11-01,,,Baltimore,MD,Maryland,24,39.29,-76.61,593490,24,,,,,1,1,1,0,0,0.0,0,0,1,0,NFL:2021_09_MIN_BAL,23,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Baltimore-Columbia-Towson, MD",12580,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,24,-0.138,-0.00472,2021-11-07,2021-11-01,,,Portland,OR,Oregon,41,45.52,-122.68,812855,41,,,,,1,2,2,0,0,36234.0,0,2,0,0,NBA:401359955|NBA:401359962,24,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Portland-Vancouver-Hillsboro, OR-WA",38900,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,25,-0.07,-0.348,2021-11-07,2021-11-01,,,Boston,MA,Massachusetts,25,42.36,-71.06,803907,25,,,,,1,2,2,0,0,19156.0,0,1,0,1,NBA:401359922|NHL:2021020148,25,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Boston-Cambridge-Newton, MA-NH",14460,northeast|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,northeast,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,26,0.193,0.0181,2021-11-07,2021-11-01,,,Oklahoma City,OK,Oklahoma,40,35.47,-97.52,797434,40,,,,,0,0,0,0,0,0.0,0,0,0,0,,26,2021-11-01,city_week,no_matching_city_week_game,"Oklahoma City, OK",36420,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,27,-0.154,0.284,2021-11-07,2021-11-01,,,Louisville,KY,Kentucky,21,38.25,-85.76,766757,21,,,,,0,0,0,0,0,0.0,0,0,0,0,,27,2021-11-01,city_week,no_matching_city_week_game,,,,,,,,,missing_city_msa_block_profile
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,28,0.204,-0.0173,2021-11-07,2021-11-01,,,Denver,CO,Colorado,8,39.74,-104.99,727211,08,,,,,1,1,1,0,0,16046.0,0,1,0,0,NBA:401359957,28,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Denver-Aurora-Centennial, CO",19740,west|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,west,mega,large_metro_proxy,,
city,,,not_mapped_city_requires_county_bridge,not_mapped,docs/zip_to_msa.doc,data/processed/economic/womply_city_weekly.csv,data/processed/economic/geoid_city.csv,2021,11,7,29,-0.321,-0.672,2021-11-07,2021-11-01,,,Washington,DC,District of Columbia,11,38.91,-77.04,705749,11,,,,,1,4,4,0,0,45410.0,0,3,0,1,NBA:401359936|NBA:401359950|NHL:2021020168|NBA:401359966,29,2021-11-01,city_week,city_week_join_with_msa_block_context_not_causal_identification,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,south,mega,large_metro_proxy,,
